districtid,weekid,statemean,statestdev
149,13,23.31,29.2
149,14,20.04,27.23
149,15,17.23,23.57
149,16,20.54,30.61
149,17,27.92,45.11
149,18,51.04,96.09
149,19,73.46,165.36
149,20,85.35,208.15
149,21,91.38,183.61
149,22,121.58,236.11
149,23,198.35,381.98
149,24,326.23,613.57
149,25,548.96,1017.39
150,1,0,0.0
150,2,0,0.0
150,3,0,0.0
150,4,0,0.0
150,5,0,0.0
150,6,0,0.0
150,7,8.3,21.64
150,8,11.96,29.72
150,9,11.84,15.45
150,10,23.46,21.97
150,11,22.68,19.3
150,12,32.36,34.08
150,13,40.69,49.59
150,14,54.27,70.68
150,15,59.49,102.68
150,16,67.28,108.2
150,17,115.12,173.81
150,18,161.14,215.99
150,19,224.99,317.96
150,20,340.68,390.99
150,21,390.16,542.91
150,22,430.01,612.8
150,23,436.01,611.29
150,24,497.19,638.91
150,25,542.5,751.32
151,1,0,0.0
151,2,0,0.0
151,3,0,0.0
151,4,0,0.0
151,5,0,0.0
151,6,0,0.0
151,7,0.23,1.18
151,8,0.62,2.08
151,9,0.31,1.05
151,10,5.54,6.6
151,11,8.38,14.86
151,12,18.12,22.52
151,13,23.38,29.18
151,14,22.35,28.25
151,15,18.12,23.52
151,16,20.23,30.6
151,17,27.73,45.19
151,18,50.77,96.19
151,19,73.62,165.31
151,20,85.38,208.13
151,21,92.54,183.18
151,22,119.81,236.76
151,23,198.15,382.08
151,24,322.19,615.24
151,25,547.08,1018.22
152,1,0,0.0
152,2,0,0.0
152,3,0,0.0
152,4,0,0.0
152,5,0,0.0
152,6,0,0.0
152,7,54.75,240.25
152,8,84.19,351.85
152,9,99.56,458.88
152,10,83.12,327.35
152,11,83.47,333.05
152,12,100.62,373.9
152,13,107.25,417.2
152,14,113.41,405.79
152,15,125.72,356.42
152,16,142.25,352.12
152,17,172.69,378.68
152,18,198.31,376.58
152,19,221.38,403.41
152,20,240,383.9
152,21,229.81,349.55
152,22,237.5,353.34
152,23,245.5,365.41
152,24,252.56,384.37
152,25,280.25,414.2
153,1,0,0.0
153,2,0,0.0
153,3,0,0.0
153,4,0,0.0
153,5,0,0.0
153,6,0,0.0
153,7,8.24,21.66
153,8,11.82,29.75
153,9,11.92,15.42
153,10,23.74,21.82
153,11,22.76,19.22
153,12,32.41,34.05
153,13,40.66,49.61
153,14,54.2,70.73
153,15,59.59,102.63
153,16,67.54,108.08
153,17,115.09,173.83
153,18,160.41,216.38
153,19,224.51,318.18
153,20,340.88,390.85
153,21,391.32,542.22
153,22,431.38,612.17
153,23,436.58,610.98
153,24,496.84,639.06
153,25,540.92,752.01
154,1,0,0.0
154,2,0,0.0
154,3,0,0.0
154,4,0,0.0
154,5,0,0.0
154,6,0,0.0
154,7,7.32,13.03
154,8,8.63,9.78
154,9,14.95,23.3
154,10,23.32,29.84
154,11,40.26,29.59
154,12,56.79,42.59
154,13,72.05,68.48
154,14,49.05,42.05
154,15,58.11,64.88
154,16,66.58,67.74
154,17,98.79,122.58
154,18,155.26,219.12
154,19,207.58,258.45
154,20,184.37,283.81
154,21,168.47,205.81
154,22,169.53,188.22
154,23,186.74,237.15
154,24,215,283.61
154,25,296.79,460.32
155,1,0,0.0
155,2,0,0.0
155,3,0,0.0
155,4,0,0.0
155,5,0,0.0
155,6,0,0.0
155,7,5.49,8.92
155,8,3.49,3.42
155,9,14.57,11.75
155,10,31.84,26.44
155,11,30.51,16.63
155,12,33.73,22.38
155,13,38.38,25.53
155,14,31.89,20.0
155,15,39.24,34.76
155,16,66.59,67.36
155,17,95.32,123.85
155,18,266.73,315.8
155,19,304.59,379.73
155,20,484.97,537.33
155,21,564.97,526.85
155,22,699.03,579.58
155,23,482.11,392.53
155,24,348.43,318.04
155,25,344.27,283.35
156,1,0,0.0
156,2,0,0.0
156,3,0,0.0
156,4,0,0.0
156,5,0,0.0
156,6,0,0.0
156,7,0,0.0
156,8,62.86,164.91
156,9,35.73,83.43
156,10,39.23,82.82
156,11,73.86,105.17
156,12,114.77,160.54
156,13,131.05,190.47
156,14,128.09,225.39
156,15,142.59,229.47
156,16,204.36,367.97
156,17,326.32,593.24
156,18,531.41,903.64
156,19,729.5,1243.28
156,20,733.68,1225.61
156,21,891.91,1252.21
156,22,928.95,1170.16
156,23,983.68,1121.1
156,24,938.27,1014.55
156,25,920.36,1005.34
157,1,0,0.0
157,2,0,0.0
157,3,0,0.0
157,4,0,0.0
157,5,0,0.0
157,6,0,0.0
157,7,18.16,49.67
157,8,27.94,62.88
157,9,38.69,72.11
157,10,55.03,69.98
157,11,58.47,73.27
157,12,53.31,85.98
157,13,63.34,101.04
157,14,66.16,88.84
157,15,74.28,98.38
157,16,79.81,80.66
157,17,130.78,165.59
157,18,147.81,198.04
157,19,211.09,300.21
157,20,245.59,315.45
157,21,249.84,280.08
157,22,267.75,281.48
157,23,288.34,336.99
157,24,293.84,414.28
157,25,325.94,448.1
158,1,0,0.0
158,2,0,0.0
158,3,0,0.0
158,4,0,0.0
158,5,0,0.0
158,6,0,0.0
158,7,8.3,21.64
158,8,11.96,29.72
158,9,11.59,15.35
158,10,22.36,19.81
158,11,22.5,19.4
158,12,32.22,34.17
158,13,40.15,49.77
158,14,53.72,70.94
158,15,58.88,102.83
158,16,66.32,108.25
158,17,112.8,173.93
158,18,160.07,216.49
158,19,223.45,318.5
158,20,337.3,392.02
158,21,387.5,543.76
158,22,425.74,613.28
158,23,429.07,611.81
158,24,490.74,639.38
158,25,534.81,752.27
159,1,0,0.0
159,2,0,0.0
159,3,0,0.0
159,4,0,0.0
159,5,0,0.0
159,6,0,0.0
159,7,6.16,12.23
159,8,8,9.52
159,9,14.37,23.51
159,10,22.63,30.12
159,11,36.37,28.79
159,12,54,41.31
159,13,64,61.9
159,14,46.63,42.1
159,15,48.11,52.28
159,16,56.53,59.58
159,17,85.68,114.98
159,18,147.53,218.59
159,19,204,258.57
159,20,184.26,283.82
159,21,171,206.11
159,22,175.63,194.27
159,23,196.89,242.68
159,24,222,284.29
159,25,297.89,460.11
160,1,0,0.0
160,2,0,0.0
160,3,0,0.0
160,4,0,0.0
160,5,0,0.0
160,6,0,0.0
160,7,18.25,49.64
160,8,27.94,62.88
160,9,38.66,72.13
160,10,55.53,69.64
160,11,58.16,73.51
160,12,51.97,86.48
160,13,63.38,101.02
160,14,66.22,88.79
160,15,74.25,98.4
160,16,79.91,80.57
160,17,130.59,165.73
160,18,148.03,197.87
160,19,211.19,300.15
160,20,246.94,314.62
160,21,249.06,280.58
160,22,267.19,281.84
160,23,287.75,337.39
160,24,294.91,413.75
160,25,321.94,449.06
161,1,0,0.0
161,2,0,0.0
161,3,0,0.0
161,4,0,0.0
161,5,0,0.0
161,6,0,0.0
161,7,8.24,21.66
161,8,11.96,29.72
161,9,11.92,15.42
161,10,23.43,21.97
161,11,22.58,19.37
161,12,32.26,34.15
161,13,40.07,49.76
161,14,53.74,70.94
161,15,58.8,102.83
161,16,66.23,108.22
161,17,112.32,173.67
161,18,157.62,216.14
161,19,219.58,317.36
161,20,326.32,379.91
161,21,378.49,539.28
161,22,415.66,605.39
161,23,426.27,610.33
161,24,489.89,639.07
161,25,532.22,751.24
162,1,0,0.0
162,2,0,0.0
162,3,0,0.0
162,4,0,0.0
162,5,0,0.0
162,6,0,0.0
162,7,1.97,5.76
162,8,6.62,21.6
162,9,13.28,32.46
162,10,18.34,26.16
162,11,18.9,17.84
162,12,32.69,40.86
162,13,27.72,33.43
162,14,34.86,40.96
162,15,58.66,91.63
162,16,75.41,159.69
162,17,134.14,293.61
162,18,141.34,312.35
162,19,248.66,545.79
162,20,323.66,513.89
162,21,364,443.59
162,22,438.48,464.6
162,23,621,616.07
162,24,746.28,850.76
162,25,731.62,965.83
163,1,0,0.0
163,2,0,0.0
163,3,0,0.0
163,4,0,0.0
163,5,0,0.0
163,6,0,0.0
163,7,18.28,49.63
163,8,27.88,62.9
163,9,38.31,72.27
163,10,53.75,70.3
163,11,57.75,73.74
163,12,53.09,86.11
163,13,63,101.22
163,14,64.31,89.56
163,15,71.41,99.12
163,16,75.03,80.41
163,17,123.44,165.89
163,18,142.38,199.42
163,19,202.22,301.35
163,20,239.84,316.78
163,21,243.88,282.02
163,22,264.59,283.01
163,23,283.09,339.29
163,24,294.09,414.16
163,25,326.69,447.78
164,1,0,0.0
164,2,0,0.0
164,3,0,0.0
164,4,0,0.0
164,5,0,0.0
164,6,0,0.0
164,7,21.43,31.21
164,8,46.24,43.23
164,9,8.76,11.71
164,10,4.67,8.06
164,11,8.9,13.52
164,12,13.33,16.15
164,13,25.81,40.68
164,14,41.76,60.16
164,15,52.24,63.1
164,16,49.24,67.93
164,17,70.14,97.68
164,18,104.76,132.39
164,19,135.95,144.51
164,20,202.19,238.71
164,21,270.57,341.61
164,22,329.43,393.66
164,23,492.95,541.16
164,24,477.52,398.48
164,25,497.38,415.3
165,1,0,0.0
165,2,0,0.0
165,3,0,0.0
165,4,0,0.0
165,5,0,0.0
165,6,0,0.0
165,7,13.65,53.71
165,8,13.16,41.88
165,9,26.14,90.5
165,10,30.75,89.29
165,11,29.73,79.53
165,12,26,59.97
165,13,27.55,70.84
165,14,20.96,56.01
165,15,23.75,54.16
165,16,31.75,68.53
165,17,50.12,101.76
165,18,88.24,162.65
165,19,98.88,180.94
165,20,104.65,214.17
165,21,105.24,201.15
165,22,121.35,205.31
165,23,144.73,242.69
165,24,174.8,276.48
165,25,213.49,354.59
166,1,0,0.0
166,2,0,0.0
166,3,0,0.0
166,4,0,0.0
166,5,0,0.0
166,6,0,0.0
166,7,0.23,1.18
166,8,0.62,2.08
166,9,0.31,1.05
166,10,5.58,6.57
166,11,8.85,14.84
166,12,18.27,22.41
166,13,24,28.88
166,14,22.46,28.16
166,15,18.23,23.45
166,16,20.58,30.6
166,17,26.77,45.23
166,18,50.92,96.14
166,19,71.54,165.68
166,20,83.73,208.59
166,21,88.69,183.84
166,22,118.92,236.95
166,23,195.23,383.22
166,24,315.38,616.37
166,25,543.81,1019.43
167,1,0,0.0
167,2,0,0.0
167,3,0,0.0
167,4,0,0.0
167,5,0,0.0
167,6,0,0.0
167,7,8.18,21.66
167,8,11.91,29.74
167,9,11.81,15.46
167,10,22.81,21.24
167,11,22.11,19.17
167,12,31.64,34.04
167,13,40.32,49.76
167,14,53.62,70.95
167,15,59.11,102.81
167,16,67.27,108.21
167,17,114.84,173.95
167,18,159.84,216.55
167,19,223.76,318.43
167,20,338.45,391.92
167,21,389,543.4
167,22,422.96,612.38
167,23,434.86,611.79
167,24,496.85,639.05
167,25,540.49,752.15
168,1,0,0.0
168,2,0,0.0
168,3,0,0.0
168,4,0,0.0
168,5,0,0.0
168,6,0,0.0
168,7,21.33,31.27
168,8,45.33,43.6
168,9,8.71,11.74
168,10,4.67,8.06
168,11,8.71,13.61
168,12,13.05,16.3
168,13,26,40.58
168,14,42,60.02
168,15,51.38,63.61
168,16,49.33,67.89
168,17,69.29,98.19
168,18,102.71,133.63
168,19,133.76,145.7
168,20,200.67,239.07
168,21,261,341.09
168,22,324.05,394.74
168,23,477.95,543.42
168,24,465.81,403.74
168,25,472.76,414.84
169,1,0,0.0
169,2,0,0.0
169,3,0,0.0
169,4,0,0.0
169,5,0,0.0
169,6,0,0.0
169,7,124.29,506.04
169,8,233.06,794.45
169,9,308,1015.79
169,10,483.88,1791.25
169,11,527.85,1720.27
169,12,523.15,1608.47
169,13,634.24,1807.83
169,14,693.97,1797.57
169,15,910.09,2269.76
169,16,1202.12,2865.13
169,17,1364.76,3136.0
169,18,1592.35,3513.24
169,19,1916.41,4168.66
169,20,1911.29,3641.01
169,21,2077.62,3462.08
169,22,2368.38,3417.67
169,23,2520.79,3840.94
169,24,2693.47,4110.33
169,25,3489.26,4853.54
170,1,0,0.0
170,2,0,0.0
170,3,0,0.0
170,4,0,0.0
170,5,0,0.0
170,6,0,0.0
170,7,5.46,8.93
170,8,3.11,2.84
170,9,14.57,11.75
170,10,30.81,25.4
170,11,29.78,15.44
170,12,32.51,21.97
170,13,38.41,25.52
170,14,31.51,19.82
170,15,38.78,34.84
170,16,64.59,67.84
170,17,91.89,123.13
170,18,257.05,316.55
170,19,299.68,381.51
170,20,477.81,538.68
170,21,555.35,527.0
170,22,668.76,572.44
170,23,467.16,393.82
170,24,337.24,318.11
170,25,339.35,284.47
171,1,0,0.0
171,2,0,0.0
171,3,0,0.0
171,4,0,0.0
171,5,0,0.0
171,6,0,0.0
171,7,2.72,4.74
171,8,6.24,12.36
171,9,9.14,11.18
171,10,29.45,38.71
171,11,32.55,41.47
171,12,74.55,149.87
171,13,54.17,81.3
171,14,64.31,96.96
171,15,110.93,263.64
171,16,329.69,1061.82
171,17,502.83,1551.95
171,18,792.34,2318.95
171,19,1042.41,2493.88
171,20,1271.79,2505.18
171,21,1417.45,2661.16
171,22,1574.69,2782.16
171,23,1705.97,3231.02
171,24,1837.03,3365.97
171,25,2057.03,3623.03
172,1,0,0.0
172,2,0,0.0
172,3,0,0.0
172,4,0,0.0
172,5,0,0.0
172,6,0,0.0
172,7,3.38,5.58
172,8,6.66,12.34
172,9,10.21,11.75
172,10,29.72,38.56
172,11,33.07,41.19
172,12,78.03,149.64
172,13,55.34,80.82
172,14,64.17,97.04
172,15,110.17,263.91
172,16,327.1,1062.39
172,17,501.38,1552.34
172,18,800.48,2317.29
172,19,1049.55,2493.62
172,20,1290.21,2504.53
172,21,1460.83,2655.09
172,22,1627.86,2777.91
172,23,1773.28,3225.87
172,24,1878.48,3359.17
172,25,2112.03,3617.05
173,1,0,0.0
173,2,0,0.0
173,3,0,0.0
173,4,0,0.0
173,5,0,0.0
173,6,0,0.0
173,7,2.83,5.06
173,8,5.62,11.55
173,9,8.79,10.28
173,10,28.14,38.6
173,11,30.76,40.87
173,12,74.66,149.9
173,13,48.79,76.6
173,14,49.76,67.67
173,15,61.07,52.75
173,16,131.45,122.71
173,17,212.07,182.8
173,18,368.24,287.45
173,19,600.21,356.94
173,20,843.17,630.74
173,21,964.62,661.06
173,22,1116.59,816.26
173,23,1168.31,773.88
173,24,1258.86,914.62
173,25,1442.79,914.96
174,1,0,0.0
174,2,0,0.0
174,3,0,0.0
174,4,0,0.0
174,5,0,0.0
174,6,0,0.0
174,7,13.69,53.71
174,8,13.16,41.88
174,9,26.1,90.51
174,10,30.8,89.27
174,11,29.61,79.57
174,12,25.98,59.97
174,13,27.67,70.81
174,14,21.12,55.98
174,15,24.22,54.1
174,16,31.69,68.54
174,17,50.37,101.72
174,18,88.41,162.62
174,19,100.61,180.71
174,20,110.49,216.79
174,21,107.61,201.26
174,22,121.84,205.2
174,23,142.78,243.03
174,24,173.98,276.66
174,25,212.88,354.73
175,1,0,0.0
175,2,0,0.0
175,3,0,0.0
175,4,0,0.0
175,5,0,0.0
175,6,0,0.0
175,7,8.28,21.65
175,8,11.96,29.72
175,9,11.92,15.42
175,10,23.66,21.89
175,11,22.42,19.4
175,12,31.99,34.21
175,13,40.61,49.64
175,14,53.95,70.87
175,15,59.46,102.69
175,16,67.2,108.23
175,17,114.62,174.04
175,18,161.15,215.98
175,19,223.8,318.42
175,20,338.92,391.8
175,21,390.23,542.87
175,22,431.34,612.19
175,23,436.41,611.08
175,24,498.18,638.4
175,25,542.95,751.09
176,1,0,0.0
176,2,0,0.0
176,3,0,0.0
176,4,0,0.0
176,5,0,0.0
176,6,0,0.0
176,7,1.86,5.77
176,8,6.41,21.64
176,9,12.55,32.52
176,10,16.55,25.54
176,11,18.45,18.1
176,12,32.24,41.0
176,13,27.21,33.72
176,14,35.07,40.94
176,15,57.86,91.9
176,16,76.93,159.36
176,17,134.07,293.63
176,18,142.76,311.94
176,19,245.45,546.4
176,20,322.45,514.44
176,21,361.52,444.57
176,22,427.14,465.9
176,23,614.03,617.41
176,24,753.24,849.83
176,25,746.86,967.85
177,1,0,0.0
177,2,0,0.0
177,3,0,0.0
177,4,0,0.0
177,5,0,0.0
177,6,0,0.0
177,7,5.51,8.9
177,8,3.27,3.31
177,9,14.68,11.86
177,10,31.95,26.46
177,11,29.78,15.44
177,12,31.78,20.4
177,13,36.95,23.93
177,14,32.03,20.0
177,15,37.51,33.8
177,16,63.49,67.1
177,17,87.43,116.44
177,18,251.65,311.91
177,19,289.38,377.19
177,20,479.14,538.71
177,21,555.76,527.13
177,22,689.16,584.03
177,23,466.92,393.66
177,24,335.68,316.89
177,25,332.62,280.58
178,1,0,0.0
178,2,0,0.0
178,3,0,0.0
178,4,0,0.0
178,5,0,0.0
178,6,0,0.0
178,7,124.26,506.05
178,8,233.06,794.45
178,9,308,1015.79
178,10,484.38,1791.11
178,11,527.85,1720.27
178,12,523.06,1608.5
178,13,634.56,1807.71
178,14,693.62,1797.7
178,15,910.59,2269.55
178,16,1202.41,2865.01
178,17,1364.68,3136.03
178,18,1595.5,3511.84
178,19,1921.41,4166.43
178,20,1918.47,3637.45
178,21,2092.56,3454.48
178,22,2397.38,3402.17
178,23,2555.79,3824.69
178,24,2705.68,4103.46
178,25,3495.68,4849.75
179,1,0,0.0
179,2,0,0.0
179,3,0,0.0
179,4,0,0.0
179,5,0,0.0
179,6,0,0.0
179,7,18.22,49.65
179,8,27.81,62.93
179,9,38.53,72.19
179,10,55.19,69.89
179,11,55.34,73.58
179,12,41.62,63.45
179,13,53.25,89.19
179,14,54.38,68.74
179,15,67.91,96.15
179,16,73.31,77.92
179,17,124.03,166.27
179,18,143.03,199.52
179,19,205.22,301.96
179,20,238.59,316.59
179,21,244.78,282.0
179,22,260.91,283.28
179,23,280.03,339.35
179,24,292.97,414.65
179,25,326.47,447.88
180,1,0,0.0
180,2,0,0.0
180,3,0,0.0
180,4,0,0.0
180,5,0,0.0
180,6,0,0.0
180,7,54.84,240.22
180,8,85.66,351.59
180,9,99.62,458.87
180,10,83.47,327.27
180,11,83.69,332.99
180,12,101.03,373.82
180,13,106.94,417.27
180,14,112,406.07
180,15,123.75,356.92
180,16,141.47,352.3
180,17,172.16,378.77
180,18,196.53,376.91
180,19,220.97,403.48
180,20,239.69,383.96
180,21,227.66,350.5
180,22,234.31,354.43
180,23,244.03,365.79
180,24,251.44,384.71
180,25,279.84,414.32
181,1,0,0.0
181,2,0,0.0
181,3,0,0.0
181,4,0,0.0
181,5,0,0.0
181,6,0,0.0
181,7,54.38,240.32
181,8,84.41,351.82
181,9,99.34,458.93
181,10,83.41,327.29
181,11,83.5,333.04
181,12,101,373.82
181,13,106.81,417.29
181,14,113.09,405.87
181,15,124.31,356.81
181,16,141.28,352.33
181,17,168.59,378.7
181,18,191.47,376.25
181,19,217.62,403.49
181,20,236.34,384.12
181,21,220.31,350.34
181,22,230.81,354.49
181,23,239.88,365.77
181,24,245.53,384.63
181,25,273.78,414.5
182,1,0,0.0
182,2,0,0.0
182,3,0,0.0
182,4,0,0.0
182,5,0,0.0
182,6,0,0.0
182,7,18.16,49.67
182,8,27.75,62.95
182,9,38.53,72.19
182,10,53.66,70.29
182,11,57.56,73.83
182,12,52.5,86.37
182,13,62.84,101.29
182,14,65.12,89.41
182,15,73.62,98.8
182,16,79.34,81.07
182,17,130.12,166.06
182,18,146.19,198.98
182,19,207.72,301.69
182,20,241.84,316.72
182,21,241.81,281.69
182,22,262.53,283.36
182,23,277.66,338.75
182,24,282.22,414.05
182,25,326.94,447.67
183,1,0,0.0
183,2,0,0.0
183,3,0,0.0
183,4,0,0.0
183,5,0,0.0
183,6,0,0.0
183,7,13.69,53.71
183,8,13.14,41.88
183,9,25.84,90.56
183,10,30.45,89.32
183,11,29.57,79.58
183,12,25.67,60.0
183,13,27.1,70.89
183,14,20.78,56.02
183,15,23.16,53.92
183,16,30.71,68.3
183,17,49.61,101.74
183,18,88.02,162.68
183,19,100.96,180.55
183,20,110.94,216.64
183,21,107.82,201.2
183,22,122.51,204.94
183,23,145.31,242.42
183,24,175.8,276.08
183,25,214.69,354.15
184,1,0,0.0
184,2,0,0.0
184,3,0,0.0
184,4,0,0.0
184,5,0,0.0
184,6,0,0.0
184,7,3.81,9.33
184,8,14.24,21.76
184,9,9.95,17.47
184,10,10.52,17.76
184,11,37.48,91.7
184,12,94.52,220.3
184,13,131.14,315.34
184,14,160.62,318.7
184,15,142.76,300.3
184,16,145.05,262.99
184,17,184.9,250.73
184,18,232.38,287.16
184,19,236.14,284.41
184,20,247.1,300.22
184,21,240.52,248.11
184,22,260.71,211.62
184,23,319.67,216.49
184,24,403.38,246.8
184,25,571.29,365.56
185,1,0,0.0
185,2,0,0.0
185,3,0,0.0
185,4,0,0.0
185,5,0,0.0
185,6,0,0.0
185,7,5.08,8.77
185,8,3.49,3.42
185,9,14.86,11.95
185,10,32.78,26.0
185,11,30.51,16.63
185,12,33.62,22.45
185,13,38.24,25.51
185,14,32.7,19.44
185,15,38.32,34.67
185,16,65.22,67.94
185,17,96.11,123.49
185,18,260.43,317.6
185,19,295.97,381.21
185,20,474.54,538.06
185,21,559.65,527.78
185,22,690.03,583.9
185,23,476.62,395.57
185,24,344.46,319.82
185,25,342.32,284.19
186,1,0,0.0
186,2,0,0.0
186,3,0,0.0
186,4,0,0.0
186,5,0,0.0
186,6,0,0.0
186,7,11.51,51.9
186,8,9.67,34.66
186,9,21.24,84.72
186,10,26.35,84.31
186,11,25.27,74.22
186,12,20.12,44.05
186,13,19.63,44.79
186,14,15.12,37.54
186,15,19.47,43.7
186,16,26.67,58.74
186,17,42.63,86.71
186,18,76.16,139.15
186,19,81.16,123.73
186,20,84.86,123.15
186,21,87.71,147.09
186,22,109.18,187.46
186,23,128.57,219.33
186,24,156.88,249.71
186,25,190.18,318.59
187,1,0,0.0
187,2,0,0.0
187,3,0,0.0
187,4,0,0.0
187,5,0,0.0
187,6,0,0.0
187,7,3.34,5.6
187,8,6.31,12.38
187,9,9.17,11.25
187,10,29.07,38.82
187,11,31.41,41.37
187,12,75.69,150.07
187,13,50.9,79.82
187,14,59.9,96.59
187,15,108.79,264.22
187,16,326.03,1062.57
187,17,497.14,1553.22
187,18,795.86,2318.34
187,19,1063.21,2491.34
187,20,1305.9,2500.66
187,21,1456.38,2656.72
187,22,1627.9,2777.9
187,23,1771.62,3226.52
187,24,1889.45,3354.7
187,25,2128.17,3610.35
188,1,0,0.0
188,2,0,0.0
188,3,0,0.0
188,4,0,0.0
188,5,0,0.0
188,6,0,0.0
188,7,0.23,1.18
188,8,0.62,2.08
188,9,0.31,1.05
188,10,5.58,6.57
188,11,8.92,14.8
188,12,18.31,22.38
188,13,24.08,28.82
188,14,22.46,28.16
188,15,18.27,23.42
188,16,21.15,30.36
188,17,27.65,45.21
188,18,50.77,96.19
188,19,73.19,165.44
188,20,85.27,208.18
188,21,92.19,183.33
188,22,121.15,236.3
188,23,195.96,382.99
188,24,317.77,616.22
188,25,546.5,1018.46
189,1,0,0.0
189,2,0,0.0
189,3,0,0.0
189,4,0,0.0
189,5,0,0.0
189,6,0,0.0
189,7,8.23,21.66
189,8,11.86,29.75
189,9,11.91,15.43
189,10,23.45,21.97
189,11,22.42,19.4
189,12,31.78,34.15
189,13,40,49.74
189,14,54.04,70.83
189,15,59.11,102.81
189,16,66.84,108.3
189,17,114.31,174.12
189,18,160.01,216.51
189,19,223.92,318.39
189,20,340.69,390.98
189,21,389.59,543.17
189,22,429.89,612.85
189,23,435.15,611.68
189,24,495.76,639.44
189,25,539.22,752.46
190,1,0,0.0
190,2,0,0.0
190,3,0,0.0
190,4,0,0.0
190,5,0,0.0
190,6,0,0.0
190,7,18.28,49.63
190,8,27.91,62.89
190,9,38.62,72.14
190,10,54.53,70.2
190,11,57.56,73.83
190,12,53.12,86.09
190,13,63.16,101.14
190,14,64.09,89.56
190,15,72.59,99.16
190,16,74.03,79.13
190,17,117.53,157.9
190,18,133.31,190.29
190,19,200.66,300.63
190,20,237.62,316.34
190,21,236.28,278.23
190,22,251.56,276.55
190,23,273.41,336.25
190,24,276.66,409.98
190,25,317.44,448.68
191,1,0,0.0
191,2,0,0.0
191,3,0,0.0
191,4,0,0.0
191,5,0,0.0
191,6,0,0.0
191,7,0.23,1.18
191,8,0.62,2.08
191,9,0.31,1.05
191,10,4.88,6.14
191,11,7.77,14.25
191,12,16.42,21.74
191,13,21.77,28.22
191,14,21.96,28.45
191,15,18.23,23.45
191,16,19.23,29.98
191,17,25.62,44.51
191,18,46.15,94.66
191,19,71.31,165.68
191,20,79.73,208.16
191,21,86,182.96
191,22,116.65,237.0
191,23,189.15,383.58
191,24,313.35,616.3
191,25,512.85,1016.23
192,1,0,0.0
192,2,0,0.0
192,3,0,0.0
192,4,0,0.0
192,5,0,0.0
192,6,0,0.0
192,7,0,0.0
192,8,1.09,1.22
192,9,2,3.61
192,10,9.45,16.53
192,11,10.64,15.18
192,12,7.64,7.26
192,13,9,10.21
192,14,13.27,14.47
192,15,20.64,28.58
192,16,13.45,11.5
192,17,12,18.2
192,18,23.91,35.74
192,19,53.36,67.76
192,20,50.36,50.88
192,21,53.73,40.53
192,22,63.18,38.97
192,23,73.73,78.33
192,24,77.18,80.65
192,25,105.09,83.74
193,1,0,0.0
193,2,0,0.0
193,3,0,0.0
193,4,0,0.0
193,5,0,0.0
193,6,0,0.0
193,7,0,0.0
193,8,62.59,165.01
193,9,35.68,83.45
193,10,38.77,83.01
193,11,71.23,105.61
193,12,114.09,160.67
193,13,132.23,190.02
193,14,127.09,225.86
193,15,143.82,228.83
193,16,204.77,367.76
193,17,327.41,592.67
193,18,533.32,902.56
193,19,731.09,1242.44
193,20,738.55,1223.4
193,21,886.23,1255.1
193,22,933.95,1167.44
193,23,997.23,1113.27
193,24,935.64,1015.58
193,25,936.95,997.98
194,1,0,0.0
194,2,0,0.0
194,3,0,0.0
194,4,0,0.0
194,5,0,0.0
194,6,0,0.0
194,7,1.43,5.82
194,8,1.78,4.59
194,9,2.65,5.05
194,10,5.57,6.63
194,11,10.3,16.45
194,12,18.74,24.44
194,13,29.52,29.12
194,14,13.61,23.68
194,15,13.09,14.34
194,16,17.09,25.66
194,17,38.57,41.13
194,18,73.57,77.0
194,19,105.39,166.47
194,20,179.91,197.79
194,21,226.87,271.72
194,22,219.78,259.24
194,23,264.65,363.55
194,24,328.65,386.4
194,25,516.22,716.55
195,1,0,0.0
195,2,0,0.0
195,3,0,0.0
195,4,0,0.0
195,5,0,0.0
195,6,0,0.0
195,7,54.31,240.33
195,8,84.88,351.75
195,9,99.66,458.86
195,10,83.62,327.23
195,11,83.62,333.01
195,12,101.5,373.7
195,13,107.53,417.13
195,14,113.62,405.74
195,15,125.56,356.47
195,16,143.31,351.78
195,17,175.38,377.84
195,18,200.59,375.75
195,19,224.69,402.36
195,20,243.22,382.72
195,21,228.38,350.23
195,22,238.16,352.99
195,23,248.06,364.26
195,24,254.69,383.43
195,25,283.28,412.88
196,1,0,0.0
196,2,0,0.0
196,3,0,0.0
196,4,0,0.0
196,5,0,0.0
196,6,0,0.0
196,7,1.97,5.76
196,8,6.62,21.6
196,9,13.14,32.51
196,10,17.34,26.29
196,11,18.97,17.77
196,12,33.14,40.58
196,13,27.66,33.49
196,14,35.97,40.47
196,15,59.21,91.32
196,16,77.48,159.12
196,17,135.07,293.24
196,18,143.41,311.69
196,19,250.28,545.26
196,20,325.62,512.81
196,21,367.48,441.49
196,22,440.14,463.69
196,23,629.9,610.78
