districtid,weekid,cases
563,4,0
563,5,0
563,6,0
563,7,29
563,8,7
563,9,1
563,10,2
563,11,1
563,12,1
563,13,14
563,14,8
563,15,18
563,16,3
563,17,2
563,18,27
563,19,114
563,20,83
563,21,76
563,22,61
563,23,96
563,24,74
563,25,96
564,1,0
564,2,0
564,3,0
564,4,0
564,5,0
564,6,0
564,7,0
564,8,0
564,9,0
564,10,2
564,11,6
564,12,12
564,13,23
564,14,19
564,15,23
564,16,16
564,17,13
564,18,49
564,19,56
564,20,101
564,21,91
564,22,101
564,23,164
564,24,131
564,25,95
565,1,0
565,2,0
565,3,0
565,4,0
565,5,0
565,6,0
565,7,13
565,8,8
565,9,13
565,10,8
565,11,21
565,12,20
565,13,20
565,14,33
565,15,59
565,16,127
565,17,242
565,18,324
565,19,401
565,20,557
565,21,620
565,22,662
565,23,679
565,24,714
565,25,947
566,1,0
566,2,0
566,3,0
566,4,0
566,5,0
566,6,0
566,7,0
566,8,0
566,9,0
566,10,21
566,11,13
566,12,16
566,13,28
566,14,78
566,15,86
566,16,56
566,17,42
566,18,96
566,19,87
566,20,208
566,21,164
566,22,239
566,23,324
566,24,413
566,25,1231
567,1,0
567,2,0
567,3,0
567,4,0
567,5,0
567,6,0
567,7,0
567,8,0
567,9,1
567,10,5
567,11,17
567,12,25
567,13,13
567,14,9
567,15,30
567,16,18
567,17,147
567,18,70
567,19,185
567,20,167
567,21,65
567,22,24
567,23,28
567,24,81
567,25,100
568,1,0
568,2,0
568,3,0
568,4,0
568,5,0
568,6,0
568,7,1
568,8,13
568,9,18
568,10,55
568,11,47
568,12,26
568,13,5
568,14,17
568,15,46
568,16,47
568,17,93
568,18,75
568,19,71
568,20,129
568,21,54
568,22,195
568,23,120
568,24,108
568,25,138
569,1,0
569,2,0
569,3,0
569,4,0
569,5,0
569,6,0
569,7,0
569,8,0
569,9,0
569,10,0
569,11,1
569,12,3
569,13,12
569,14,71
569,15,61
569,16,79
569,17,158
569,18,38
569,19,196
569,20,480
569,21,476
569,22,474
569,23,514
569,24,539
569,25,579
570,1,0
570,2,0
570,3,0
570,4,0
570,5,0
570,6,0
570,7,5
570,8,6
570,9,5
570,10,24
570,11,23
570,12,19
570,13,38
570,14,134
570,15,379
570,16,644
570,17,482
570,18,542
570,19,635
570,20,342
570,21,292
570,22,372
570,23,390
570,24,318
570,25,266
571,1,0
571,2,0
571,3,0
571,4,0
571,5,0
571,6,0
571,7,0
571,8,0
571,9,17
571,10,26
571,11,45
571,12,79
571,13,27
571,14,12
571,15,8
571,16,11
571,17,28
571,18,64
571,19,154
571,20,65
571,21,39
571,22,48
571,23,10
571,24,2
571,25,56
572,1,0
572,2,0
572,3,0
572,4,0
572,5,0
572,6,0
572,7,0
572,8,0
572,9,0
572,10,6
572,11,18
572,12,53
572,13,31
572,14,7
572,15,5
572,16,2
572,17,46
572,18,74
572,19,84
572,20,105
572,21,130
572,22,188
572,23,193
572,24,403
572,25,755
573,1,0
573,2,0
573,3,0
573,4,0
573,5,0
573,6,0
573,7,5
573,8,3
573,9,29
573,10,79
573,11,36
573,12,25
573,13,59
573,14,56
573,15,36
573,16,28
573,17,52
573,18,105
573,19,139
573,20,382
573,21,505
573,22,433
573,23,418
573,24,743
573,25,601
574,1,0
574,2,0
574,3,0
574,4,0
574,5,0
574,6,0
574,7,28
574,8,10
574,9,10
574,10,11
574,11,15
574,12,15
574,13,21
574,14,30
574,15,12
574,16,53
574,17,109
574,18,358
574,19,743
574,20,791
574,21,1198
574,22,908
574,23,1324
574,24,1572
574,25,3189
575,1,0
575,2,0
575,3,0
575,4,0
575,5,0
575,6,0
575,7,3
575,8,7
575,9,5
575,10,3
575,11,3
575,12,17
575,13,35
575,14,47
575,15,14
575,16,25
575,17,43
575,18,50
575,19,88
575,20,77
575,21,98
575,22,133
575,23,109
575,24,174
575,25,238
576,1,0
576,2,0
576,3,0
576,4,0
576,5,0
576,6,0
576,7,2
576,8,8
576,9,73
576,10,51
576,11,100
576,12,110
576,13,40
576,14,90
576,15,63
576,16,154
576,17,158
576,18,268
576,19,361
576,20,259
576,21,271
576,22,738
576,23,592
576,24,575
576,25,908
577,1,0
577,2,0
577,3,0
577,4,0
577,5,0
577,6,0
577,7,0
577,8,0
577,9,0
577,10,0
577,11,0
577,12,2
577,13,5
577,14,10
577,15,21
577,16,77
577,17,24
577,18,48
577,19,300
577,20,410
577,21,564
577,22,489
577,23,1013
577,24,1702
577,25,543
578,1,0
578,2,0
578,3,0
578,4,0
578,5,0
578,6,0
578,7,1
578,8,0
578,9,2
578,10,1
578,11,10
578,12,6
578,13,4
578,14,8
578,15,8
578,16,5
578,17,12
578,18,7
578,19,37
578,20,55
578,21,58
578,22,56
578,23,79
578,24,19
578,25,71
579,1,0
579,2,0
579,3,0
579,4,0
579,5,0
579,6,0
579,7,2
579,8,0
579,9,9
579,10,15
579,11,9
579,12,1
579,13,3
579,14,3
579,15,9
579,16,11
579,17,9
579,18,65
579,19,62
579,20,141
579,21,88
579,22,87
579,23,91
579,24,73
579,25,183
580,1,0
580,2,0
580,3,0
580,4,0
580,5,0
580,6,0
580,7,0
580,8,3
580,9,6
580,10,2
580,11,12
580,12,22
580,13,31
580,14,72
580,15,87
580,16,117
580,17,247
580,18,418
580,19,323
580,20,454
580,21,321
580,22,363
580,23,437
580,24,526
580,25,447
581,1,0
581,2,0
581,3,0
581,4,0
581,5,0
581,6,0
581,7,0
581,8,0
581,9,0
581,10,0
581,11,0
581,12,0
581,13,1
581,14,-1
581,15,1
581,16,9
581,17,6
581,18,19
581,19,8
581,20,49
581,21,31
581,22,40
581,23,26
581,24,-4
581,25,99
582,1,0
582,2,0
582,3,0
582,4,0
582,5,0
582,6,0
582,7,0
582,8,0
582,9,4
582,10,7
582,11,16
582,12,106
582,13,150
582,14,134
582,15,106
582,16,129
582,17,243
582,18,235
582,19,140
582,20,254
582,21,315
582,22,223
582,23,410
582,24,397
582,25,459
583,1,0
583,2,0
583,3,0
583,4,0
583,5,0
583,6,0
583,7,37
583,8,7
583,9,18
583,10,77
583,11,52
583,12,24
583,13,52
583,14,27
583,15,16
583,16,45
583,17,46
583,18,332
583,19,677
583,20,753
583,21,677
583,22,735
583,23,439
583,24,282
583,25,248
584,1,0
584,2,0
584,3,0
584,4,0
584,5,0
584,6,0
584,7,0
584,8,0
584,9,0
584,10,3
584,11,2
584,12,17
584,13,21
584,14,13
584,15,9
584,16,1
584,17,1
584,18,0
584,19,1
584,20,9
584,21,16
584,22,46
584,23,27
584,24,37
584,25,107
585,1,0
585,2,0
585,3,0
585,4,0
585,5,0
585,6,0
585,7,3
585,8,12
585,9,42
585,10,0
585,11,2
585,12,9
585,13,7
585,14,6
585,15,18
585,16,12
585,17,10
585,18,34
585,19,38
585,20,69
585,21,84
585,22,86
585,23,219
585,24,184
585,25,156
586,1,0
586,2,0
586,3,0
586,4,0
586,5,0
586,6,0
586,7,31
586,8,1
586,9,7
586,10,0
586,11,9
586,12,13
586,13,30
586,14,59
586,15,29
586,16,44
586,17,82
586,18,152
586,19,159
586,20,196
586,21,373
586,22,484
586,23,841
586,24,897
586,25,993
587,1,0
587,2,0
587,3,0
587,4,0
587,5,0
587,6,0
587,7,18
587,8,6
587,9,53
587,10,33
587,11,57
587,12,65
587,13,79
587,14,76
587,15,102
587,16,124
587,17,346
587,18,964
587,19,2030
587,20,3850
587,21,4649
587,22,4217
587,23,4635
587,24,7190
587,25,7413
588,1,0
588,2,0
588,3,0
588,4,0
588,5,0
588,6,0
588,7,0
588,8,14
588,9,15
588,10,31
588,11,38
588,12,16
588,13,18
588,14,13
588,15,18
588,16,27
588,17,54
588,18,60
588,19,52
588,20,84
588,21,81
588,22,60
588,23,54
588,24,53
588,25,81
589,1,0
589,2,0
589,3,0
589,4,0
589,5,0
589,6,0
589,7,0
589,8,1
589,9,12
589,10,41
589,11,105
589,12,59
589,13,24
589,14,34
589,15,47
589,16,78
589,17,35
589,18,63
589,19,97
589,20,77
589,21,86
589,22,86
589,23,118
589,24,142
589,25,125
590,1,0
590,2,0
590,3,0
590,4,0
590,5,0
590,6,0
590,7,21
590,8,1
590,9,16
590,10,8
590,11,30
590,12,9
590,13,17
590,14,65
590,15,30
590,16,62
590,17,105
590,18,69
590,19,155
590,20,336
590,21,337
590,22,654
590,23,580
590,24,903
590,25,1067
591,1,0
591,2,0
591,3,0
591,4,0
591,5,0
591,6,0
591,7,0
591,8,2
591,9,11
591,10,8
591,11,39
591,12,20
591,13,27
591,14,27
591,15,30
591,16,92
591,17,40
591,18,64
591,19,103
591,20,243
591,21,536
591,22,866
591,23,615
591,24,431
591,25,463
592,1,0
592,2,0
592,3,0
592,4,0
592,5,0
592,6,0
592,7,0
592,8,0
592,9,0
592,10,0
592,11,1
592,12,2
592,13,0
592,14,0
592,15,3
592,16,10
592,17,24
592,18,50
592,19,58
592,20,57
592,21,107
592,22,82
592,23,96
592,24,240
592,25,201
593,1,0
593,2,0
593,3,0
593,4,0
593,5,0
593,6,0
593,7,0
593,8,0
593,9,0
593,10,0
593,11,0
593,12,0
593,13,2
593,14,6
593,15,1
593,16,9
593,17,5
593,18,3
593,19,0
593,20,0
593,21,0
593,22,0
593,23,1
593,24,0
593,25,3
594,1,0
594,2,0
594,3,0
594,4,0
594,5,0
594,6,0
594,7,2
594,8,2
594,9,0
594,10,17
594,11,94
594,12,67
594,13,9
594,14,101
594,15,281
594,16,593
594,17,570
594,18,467
594,19,611
594,20,825
594,21,788
594,22,1279
594,23,1942
594,24,2569
594,25,2287
595,1,0
595,2,0
595,3,0
595,4,0
595,5,0
595,6,0
595,7,0
595,8,7
595,9,8
595,10,41
595,11,15
595,12,44
595,13,34
595,14,62
595,15,101
595,16,56
595,17,68
595,18,219
595,19,293
595,20,378
595,21,666
595,22,634
595,23,320
595,24,301
595,25,307
596,1,0
596,2,0
596,3,0
596,4,0
596,5,0
596,6,0
596,7,2
596,8,1
596,9,4
596,10,9
596,11,21
596,12,16
596,13,34
596,14,36
596,15,9
596,16,32
596,17,56
596,18,104
596,19,36
596,20,66
596,21,55
596,22,74
596,23,57
596,24,98
596,25,86
597,1,0
597,2,0
597,3,0
597,4,0
597,5,0
597,6,0
597,7,0
597,8,0
597,9,0
597,10,5
597,11,3
597,12,8
597,13,7
597,14,1
597,15,25
597,16,21
597,17,41
597,18,45
597,19,91
597,20,190
597,21,550
597,22,422
597,23,491
597,24,743
597,25,572
598,1,0
598,2,0
598,3,0
598,4,0
598,5,0
598,6,0
598,7,6
598,8,8
598,9,18
598,10,16
598,11,27
598,12,46
598,13,43
598,14,77
598,15,67
598,16,59
598,17,103
598,18,222
598,19,165
598,20,125
598,21,137
598,22,124
598,23,40
598,24,231
598,25,153
599,1,0
599,2,0
599,3,0
599,4,0
599,5,0
599,6,0
599,7,4
599,8,4
599,9,10
599,10,29
599,11,38
599,12,33
599,13,76
599,14,61
599,15,50
599,16,85
599,17,161
599,18,292
599,19,431
599,20,1318
599,21,1759
599,22,1702
599,23,2499
599,24,3256
599,25,5801
600,1,0
600,2,0
600,3,0
600,4,0
600,5,0
600,6,0
600,7,4
600,8,81
600,9,0
600,10,0
600,11,8
600,12,8
600,13,34
600,14,66
600,15,159
600,16,164
600,17,102
600,18,92
600,19,203
600,20,169
600,21,166
600,22,231
600,23,376
600,24,274
600,25,233
601,1,0
601,2,0
601,3,0
601,4,0
601,5,0
601,6,0
601,7,6
601,8,3
601,9,7
601,10,23
601,11,19
601,12,57
601,13,22
601,14,24
601,15,34
601,16,55
601,17,97
601,18,143
601,19,196
601,20,262
601,21,352
601,22,237
601,23,191
601,24,169
601,25,151
602,1,0
602,2,0
602,3,0
602,4,0
602,5,0
602,6,0
602,7,0
602,8,0
602,9,0
602,10,4
602,11,0
602,12,16
602,13,16
602,14,0
602,15,12
602,16,32
602,17,24
602,18,14
602,19,62
602,20,86
602,21,134
602,22,178
602,23,152
602,24,137
602,25,564
603,1,0
603,2,0
603,3,0
603,4,0
603,5,0
603,6,0
603,7,4
603,8,1
603,9,2
603,10,19
603,11,38
603,12,34
603,13,46
603,14,36
603,15,17
603,16,62
603,17,68
603,18,277
603,19,434
603,20,615
603,21,685
603,22,831
603,23,655
603,24,413
603,25,337
604,1,0
604,2,0
604,3,0
604,4,0
604,5,0
604,6,0
604,7,7
604,8,62
604,9,33
604,10,73
604,11,286
604,12,136
604,13,105
604,14,92
604,15,123
604,16,328
604,17,359
604,18,621
604,19,733
604,20,1088
604,21,1347
604,22,1766
604,23,2114
604,24,3623
604,25,4806
605,1,0
605,2,0
605,3,0
605,4,0
605,5,0
605,6,0
605,7,0
605,8,2
605,9,6
605,10,4
605,11,9
605,12,1
605,13,0
605,14,2
605,15,7
605,16,9
605,17,8
605,18,14
605,19,44
605,20,82
605,21,50
605,22,63
605,23,82
605,24,112
605,25,127
606,1,0
606,2,0
606,3,0
606,4,0
606,5,0
606,6,0
606,7,0
606,8,2
606,9,6
606,10,1
606,11,3
606,12,19
606,13,16
606,14,20
606,15,19
606,16,15
606,17,20
606,18,13
606,19,31
606,20,35
606,21,72
606,22,66
606,23,61
606,24,65
606,25,107
607,1,0
607,2,0
607,3,0
607,4,0
607,5,0
607,6,0
607,7,0
607,8,1
607,9,4
607,10,0
607,11,2
607,12,4
607,13,0
607,14,0
607,15,2
607,16,8
607,17,19
607,18,54
607,19,57
607,20,131
607,21,65
607,22,95
607,23,107
607,24,80
607,25,165
608,1,0
608,2,0
608,3,0
608,4,0
608,5,0
608,6,0
608,7,0
608,8,0
608,9,1
608,10,1
608,11,0
608,12,0
608,13,0
608,14,2
608,15,10
608,16,1
608,17,5
608,18,2
608,19,10
608,20,10
608,21,26
608,22,47
608,23,60
608,24,62
608,25,48
609,1,0
609,2,0
609,3,0
609,4,0
609,5,0
609,6,0
609,7,0
609,8,0
609,9,0
609,10,0
609,11,0
609,12,0
609,13,1
609,14,2
609,15,0
609,16,0
609,17,2
609,18,2
609,19,0
609,20,1
609,21,2
609,22,0
609,23,3
609,24,2
609,25,0
610,1,0
610,2,0
610,3,0
610,4,0
610,5,0
610,6,0
610,7,3
610,8,0
610,9,0
610,10,1
610,11,6
610,12,3
610,13,2
610,14,1
610,15,6
610,16,2
610,17,4
610,18,18
610,19,9
610,20,22
610,21,19
610,22,101
610,23,111
610,24,191
610,25,217
611,1,0
611,2,0
611,3,0
611,4,0
611,5,0
611,6,0
611,7,3
611,8,81
611,9,-1
611,10,2
611,11,1
611,12,1
611,13,12
611,14,2
611,15,7
611,16,20
611,17,42
611,18,68
611,19,33
611,20,25
611,21,23
611,22,115
611,23,102
611,24,144
611,25,95
612,1,0
612,2,0
612,3,0
612,4,0
612,5,0
612,6,0
612,7,0
612,8,0
612,9,2
612,10,14
612,11,3
612,12,19
612,13,25
612,14,27
612,15,31
612,16,17
612,17,31
612,18,136
612,19,278
612,20,518
612,21,434
612,22,444
612,23,509
612,24,576
612,25,656
613,1,0
613,2,0
613,3,0
613,4,0
613,5,0
613,6,0
613,7,1
613,8,1
613,9,0
613,10,1
613,11,0
613,12,22
613,13,12
613,14,5
613,15,10
613,16,10
613,17,34
613,18,121
613,19,23
613,20,47
613,21,15
613,22,41
613,23,47
613,24,48
613,25,49
614,1,0
614,2,0
614,3,0
614,4,0
614,5,0
614,6,0
614,7,0
614,8,4
614,9,2
614,10,6
614,11,5
614,12,6
614,13,6
614,14,28
614,15,42
614,16,43
614,17,22
614,18,55
614,19,127
614,20,74
614,21,109
614,22,99
614,23,110
614,24,208
614,25,277
615,1,0
615,2,0
615,3,0
615,4,0
615,5,0
615,6,0
615,7,1
615,8,1
615,9,19
615,10,20
615,11,47
615,12,20
615,13,12
615,14,10
615,15,10
615,16,27
615,17,26
615,18,82
615,19,151
615,20,164
615,21,390
615,22,425
615,23,187
615,24,104
615,25,133
616,1,0
616,2,0
616,3,0
616,4,0
616,5,0
616,6,0
616,7,0
616,8,3
616,9,1
616,10,2
616,11,3
616,12,15
616,13,29
616,14,21
616,15,6
616,16,16
616,17,14
616,18,35
616,19,74
616,20,100
616,21,85
616,22,142
616,23,86
616,24,100
616,25,121
617,1,0
617,2,0
617,3,0
617,4,0
617,5,0
617,6,0
617,7,0
617,8,0
617,9,0
617,10,2
617,11,3
617,12,18
617,13,31
617,14,5
617,15,7
617,16,13
617,17,18
617,18,48
617,19,63
617,20,35
617,21,14
617,22,85
617,23,60
617,24,75
617,25,81
618,1,0
618,2,0
618,3,0
618,4,0
618,5,0
618,6,0
618,7,0
618,8,0
618,9,0
618,10,0
618,11,0
618,12,0
618,13,0
618,14,0
618,15,0
618,16,0
618,17,0
618,18,0
618,19,0
618,20,4
618,21,0
618,22,0
618,23,3
618,24,3
618,25,8
619,1,0
619,2,0
619,3,0
619,4,0
619,5,0
619,6,0
619,7,0
619,8,1
619,9,0
619,10,1
619,11,7
619,12,3
619,13,7
619,14,11
619,15,9
619,16,8
619,17,8
619,18,16
619,19,54
619,20,43
619,21,29
619,22,33
619,23,36
619,24,54
619,25,69
620,1,0
620,2,0
620,3,0
620,4,0
620,5,0
620,6,0
620,7,0
620,8,0
620,9,12
620,10,22
620,11,9
620,12,10
620,13,36
620,14,20
620,15,33
620,16,111
620,17,151
620,18,325
620,19,393
620,20,720
620,21,820
620,22,1058
620,23,2267
620,24,1861
620,25,1982
621,1,0
621,2,0
621,3,0
621,4,0
621,5,0
621,6,0
621,7,0
621,8,1
621,9,0
621,10,3
621,11,4
621,12,6
621,13,5
621,14,1
621,15,11
621,16,10
621,17,103
621,18,70
621,19,42
621,20,45
621,21,60
621,22,81
621,23,122
621,24,265
621,25,359
622,1,0
622,2,0
622,3,0
622,4,0
622,5,0
622,6,0
622,7,14
622,8,23
622,9,7
622,10,20
622,11,39
622,12,180
622,13,146
622,14,122
622,15,116
622,16,118
622,17,40
622,18,194
622,19,281
622,20,83
622,21,68
622,22,50
622,23,58
622,24,68
622,25,49
623,1,0
623,2,0
623,3,0
623,4,0
623,5,0
623,6,0
623,7,1
623,8,3
623,9,5
623,10,15
623,11,0
623,12,13
623,13,5
623,14,5
623,15,6
623,16,13
623,17,13
623,18,16
623,19,5
623,20,60
623,21,83
623,22,152
623,23,142
623,24,99
623,25,112
624,1,0
624,2,0
624,3,0
624,4,0
624,5,0
624,6,0
624,7,0
624,8,0
624,9,0
624,10,0
624,11,0
624,12,0
624,13,0
624,14,0
624,15,0
624,16,0
624,17,0
624,18,1
624,19,1
624,20,1
624,21,0
624,22,0
624,23,2
624,24,18
624,25,19
625,1,0
625,2,0
625,3,0
625,4,0
625,5,0
625,6,0
625,7,2
625,8,17
625,9,21
625,10,37
625,11,30
625,12,36
625,13,28
625,14,16
625,15,49
625,16,36
625,17,28
625,18,69
625,19,174
625,20,290
625,21,288
625,22,476
625,23,275
625,24,309
625,25,212
626,1,0
626,2,0
626,3,0
626,4,0
626,5,0
626,6,0
626,7,0
626,8,0
626,9,4
626,10,4
626,11,6
626,12,3
626,13,0
626,14,0
626,15,3
626,16,1
626,17,7
626,18,17
626,19,20
626,20,22
626,21,38
626,22,82
626,23,37
626,24,48
626,25,44
627,1,0
627,2,0
627,3,0
627,4,0
627,5,0
627,6,0
627,7,1
627,8,3
627,9,18
627,10,52
627,11,123
627,12,71
627,13,91
627,14,64
627,15,81
627,16,104
627,17,80
627,18,37
627,19,115
627,20,218
627,21,230
627,22,611
627,23,389
627,24,270
627,25,220
628,1,0
628,2,0
628,3,0
628,4,0
628,5,0
628,6,0
628,7,0
628,8,0
628,9,0
628,10,1
628,11,0
628,12,6
628,13,56
628,14,7
628,15,17
628,16,16
628,17,44
628,18,126
628,19,226
628,20,151
628,21,210
628,22,288
628,23,233
628,24,221
628,25,299
629,1,0
629,2,0
629,3,0
629,4,0
629,5,0
629,6,0
629,7,0
629,8,0
629,9,0
629,10,5
629,11,7
629,12,84
629,13,134
629,14,85
629,15,34
629,16,2
629,17,12
629,18,22
629,19,14
629,20,118
629,21,83
629,22,168
629,23,80
629,24,131
629,25,122
630,1,0
630,2,0
630,3,0
630,4,0
630,5,0
630,6,0
630,7,2
630,8,2
630,9,5
630,10,0
630,11,23
630,12,80
630,13,37
630,14,13
630,15,30
630,16,46
630,17,18
630,18,14
630,19,50
630,20,53
630,21,88
630,22,110
630,23,303
630,24,226
630,25,554
631,1,0
631,2,0
631,3,0
631,4,0
631,5,0
631,6,0
631,7,0
631,8,0
631,9,0
631,10,7
631,11,4
631,12,1
631,13,0
631,14,1
631,15,3
631,16,4
631,17,9
631,18,17
631,19,28
631,20,15
631,21,91
631,22,70
631,23,54
631,24,40
631,25,66
632,1,0
632,2,0
632,3,0
632,4,0
632,5,0
632,6,0
632,7,0
632,8,0
632,9,0
632,10,5
632,11,18
632,12,220
632,13,231
632,14,52
632,15,26
632,16,36
632,17,41
632,18,117
632,19,205
632,20,191
632,21,93
632,22,71
632,23,95
632,24,252
632,25,261
633,1,0
633,2,0
633,3,0
633,4,0
633,5,0
633,6,0
633,7,0
633,8,0
633,9,2
633,10,0
633,11,0
633,12,7
633,13,16
633,14,3
633,15,7
633,16,3
633,17,2
633,18,21
633,19,163
633,20,119
633,21,58
633,22,84
633,23,98
633,24,255
633,25,184
634,1,0
634,2,0
634,3,0
634,4,0
634,5,0
634,6,0
634,7,0
634,8,3
634,9,29
634,10,68
634,11,57
634,12,38
634,13,84
634,14,65
634,15,101
634,16,109
634,17,100
634,18,86
634,19,51
634,20,88
634,21,65
634,22,80
634,23,81
634,24,153
634,25,115
635,1,0
635,2,0
635,3,0
635,4,0
635,5,0
635,6,0
635,7,2
635,8,1
635,9,0
635,10,2
635,11,6
635,12,36
635,13,17
635,14,14
635,15,15
635,16,22
635,17,72
635,18,62
635,19,37
635,20,81
635,21,134
635,22,228
635,23,178
635,24,341
635,25,460
636,1,0
636,2,0
636,3,0
636,4,0
636,5,0
636,6,0
636,7,6
636,8,0
636,9,1
636,10,21
636,11,23
636,12,17
636,13,27
636,14,26
636,15,9
636,16,20
636,17,18
636,18,59
636,19,153
636,20,254
636,21,529
636,22,677
636,23,525
636,24,238
636,25,262
637,1,0
637,2,0
637,3,0
637,4,0
637,5,0
637,6,0
637,7,0
637,8,2
637,9,4
637,10,13
637,11,2
637,12,3
637,13,2
637,14,6
637,15,11
637,16,2
637,17,27
637,18,28
637,19,89
637,20,294
637,21,275
637,22,321
637,23,489
637,24,375
637,25,424
638,1,0
638,2,0
638,3,0
638,4,0
638,5,0
638,6,0
638,7,0
638,8,0
638,9,10
638,10,6
638,11,4
638,12,3
638,13,40
638,14,20
638,15,62
638,16,268
638,17,361
638,18,652
638,19,553
638,20,435
638,21,461
638,22,433
638,23,371
638,24,304
638,25,230
639,1,0
639,2,0
639,3,0
639,4,0
639,5,0
639,6,0
639,7,0
639,8,3
639,9,12
639,10,11
639,11,24
639,12,41
639,13,109
639,14,79
639,15,93
639,16,70
639,17,91
639,18,531
639,19,125
639,20,339
639,21,476
639,22,408
639,23,339
639,24,172
639,25,167
640,1,0
640,2,0
640,3,0
640,4,0
640,5,0
640,6,0
640,7,0
640,8,0
640,9,0
640,10,10
640,11,7
640,12,6
640,13,7
640,14,35
640,15,21
640,16,19
640,17,63
640,18,129
640,19,201
640,20,156
640,21,148
640,22,128
640,23,291
640,24,179
640,25,230
641,1,0
641,2,0
641,3,0
641,4,0
641,5,0
641,6,0
641,7,68
641,8,75
641,9,181
641,10,196
641,11,305
641,12,389
641,13,477
641,14,440
641,15,358
641,16,570
641,17,595
641,18,1617
641,19,2111
641,20,1925
641,21,1951
641,22,2728
641,23,2484
641,24,2390
641,25,3271
642,1,0
642,2,0
642,3,0
642,4,0
642,5,0
642,6,0
642,7,0
642,8,0
642,9,1
642,10,2
642,11,5
642,12,6
642,13,16
642,14,-1
642,15,5
642,16,11
642,17,31
642,18,205
642,19,128
642,20,178
642,21,242
642,22,250
642,23,133
642,24,295
642,25,293
643,1,0
643,2,0
643,3,0
643,4,0
643,5,0
643,6,0
643,7,6
643,8,63
643,9,45
643,10,20
643,11,45
643,12,151
643,13,186
643,14,290
643,15,331
643,16,309
643,17,422
643,18,456
643,19,374
643,20,181
643,21,257
643,22,295
643,23,265
643,24,535
643,25,719
644,1,0
644,2,0
644,3,0
644,4,0
644,5,0
644,6,0
644,7,0
644,8,45
644,9,26
644,10,37
644,11,64
644,12,67
644,13,160
644,14,203
644,15,308
644,16,429
644,17,716
644,18,1021
644,19,1221
644,20,1029
644,21,1350
644,22,1635
644,23,1441
644,24,1194
644,25,1259
645,1,0
645,2,0
645,3,0
645,4,0
645,5,0
645,6,0
645,7,0
645,8,0
645,9,0
645,10,0
645,11,0
645,12,0
645,13,0
645,14,0
645,15,0
645,16,0
645,17,0
645,18,2
645,19,0
645,20,3
645,21,0
645,22,1
645,23,0
645,24,13
645,25,9
646,1,0
646,2,0
646,3,0
646,4,0
646,5,0
646,6,0
646,7,0
646,8,0
646,9,0
646,10,2
646,11,3
646,12,63
646,13,9
646,14,22
646,15,31
646,16,9
646,17,13
646,18,44
646,19,81
646,20,74
646,21,44
646,22,41
646,23,82
646,24,188
646,25,287
647,1,0
647,2,0
647,3,0
647,4,0
647,5,0
647,6,0
647,7,0
647,8,0
647,9,0
647,10,0
647,11,3
647,12,1
647,13,1
647,14,0
647,15,2
647,16,0
647,17,0
647,18,0
647,19,4
647,20,-3
647,21,2
647,22,1
647,23,1
647,24,2
647,25,1
648,1,0
648,2,0
648,3,0
648,4,0
648,5,0
648,6,0
648,7,0
648,8,0
648,9,0
648,10,0
648,11,0
648,12,0
648,13,0
648,14,0
648,15,0
648,16,0
648,17,0
648,18,0
648,19,0
648,20,0
648,21,0
648,22,1
648,23,0
648,24,0
648,25,1
649,1,0
649,2,0
649,3,0
649,4,0
649,5,0
649,6,0
649,7,6
649,8,58
649,9,0
649,10,1
649,11,0
649,12,4
649,13,2
649,14,7
649,15,47
649,16,7
649,17,11
649,18,26
649,19,32
649,20,37
649,21,56
649,22,74
649,23,252
649,24,218
649,25,328
650,1,0
650,2,0
650,3,0
650,4,0
650,5,0
650,6,0
650,7,2
650,8,0
650,9,2
650,10,9
650,11,7
650,12,8
650,13,8
650,14,20
650,15,3
650,16,31
650,17,757
650,18,1184
650,19,2264
650,20,2727
650,21,3502
650,22,3431
650,23,4264
650,24,4014
650,25,4930
651,1,0
651,2,0
651,3,0
651,4,0
651,5,0
651,6,0
651,7,21
651,8,25
651,9,24
651,10,23
651,11,94
651,12,97
651,13,144
651,14,128
651,15,203
651,16,247
651,17,521
651,18,999
651,19,1182
651,20,1298
651,21,909
651,22,790
651,23,1031
651,24,1204
651,25,960
652,1,0
652,2,0
652,3,0
652,4,0
652,5,0
652,6,0
652,7,0
652,8,0
652,9,0
652,10,0
652,11,5
652,12,21
652,13,3
652,14,2
652,15,4
652,16,4
652,17,5
652,18,5
652,19,20
652,20,28
652,21,59
652,22,138
652,23,167
652,24,172
652,25,328
653,1,0
653,2,0
653,3,0
653,4,0
653,5,0
653,6,0
653,7,0
653,8,0
653,9,0
653,10,0
653,11,0
653,12,0
653,13,0
653,14,3
653,15,2
653,16,0
653,17,1
653,18,23
653,19,39
653,20,9
653,21,25
653,22,95
653,23,159
653,24,157
653,25,74
654,1,0
654,2,0
654,3,0
654,4,0
654,5,0
654,6,0
654,7,0
654,8,1
654,9,16
654,10,40
654,11,20
654,12,20
654,13,14
654,14,55
654,15,18
654,16,15
654,17,25
654,18,153
654,19,134
654,20,251
654,21,304
654,22,544
654,23,250
654,24,129
654,25,252
655,1,0
655,2,0
655,3,0
655,4,0
655,5,0
655,6,0
655,7,4
655,8,3
655,9,13
655,10,7
655,11,15
655,12,33
655,13,42
655,14,23
655,15,35
655,16,75
655,17,404
655,18,118
655,19,242
655,20,415
655,21,675
655,22,851
655,23,777
