Date,State,District,Cases
2020-07-19 00:00:00,MP,563,3
2020-07-20 00:00:00,MP,563,1
2020-07-21 00:00:00,MP,563,72
2020-07-22 00:00:00,MP,563,25
2020-07-23 00:00:00,MP,563,5
2020-07-24 00:00:00,MP,563,1
2020-07-25 00:00:00,MP,563,7
2020-07-26 00:00:00,MP,563,29
2020-07-27 00:00:00,MP,563,12
2020-07-28 00:00:00,MP,563,3
2020-07-29 00:00:00,MP,563,11
2020-07-30 00:00:00,MP,563,13
2020-07-31 00:00:00,MP,563,12
2020-08-01 00:00:00,MP,563,3
2020-08-02 00:00:00,MP,563,21
2020-08-03 00:00:00,MP,563,9
2020-08-04 00:00:00,MP,563,2
2020-08-05 00:00:00,MP,563,8
2020-08-06 00:00:00,MP,563,11
2020-08-07 00:00:00,MP,563,10
2020-08-08 00:00:00,MP,563,15
2020-08-09 00:00:00,MP,563,6
2020-08-10 00:00:00,MP,563,2
2020-08-11 00:00:00,MP,563,10
2020-08-12 00:00:00,MP,563,17
2020-08-13 00:00:00,MP,563,16
2020-08-14 00:00:00,MP,563,6
2020-08-15 00:00:00,MP,563,4
2020-08-16 00:00:00,MP,563,10
2020-08-17 00:00:00,MP,563,5
2020-08-18 00:00:00,MP,563,22
2020-08-19 00:00:00,MP,563,6
2020-08-20 00:00:00,MP,563,25
2020-08-21 00:00:00,MP,563,15
2020-08-22 00:00:00,MP,563,13
2020-08-23 00:00:00,MP,563,11
2020-08-24 00:00:00,MP,563,20
2020-08-25 00:00:00,MP,563,7
2020-08-26 00:00:00,MP,563,7
2020-08-27 00:00:00,MP,563,12
2020-08-28 00:00:00,MP,563,5
2020-08-29 00:00:00,MP,563,12
2020-08-30 00:00:00,MP,563,7
2020-08-31 00:00:00,MP,563,15
2020-09-01 00:00:00,MP,563,17
2020-09-02 00:00:00,MP,563,9
2020-09-03 00:00:00,MP,563,21
2020-09-04 00:00:00,MP,563,9
2020-09-05 00:00:00,MP,563,18
2020-03-15 00:00:00,MP,610,0
2020-03-16 00:00:00,MP,610,0
2020-03-17 00:00:00,MP,610,0
2020-03-18 00:00:00,MP,610,0
2020-03-19 00:00:00,MP,610,0
2020-03-20 00:00:00,MP,610,0
2020-03-21 00:00:00,MP,610,0
2020-03-22 00:00:00,MP,610,0
2020-03-23 00:00:00,MP,610,0
2020-03-24 00:00:00,MP,610,0
2020-03-25 00:00:00,MP,610,0
2020-03-26 00:00:00,MP,610,0
2020-03-27 00:00:00,MP,610,0
2020-03-28 00:00:00,MP,610,0
2020-03-29 00:00:00,MP,610,0
2020-03-30 00:00:00,MP,610,0
2020-03-31 00:00:00,MP,610,0
2020-04-01 00:00:00,MP,610,0
2020-04-02 00:00:00,MP,610,0
2020-04-03 00:00:00,MP,610,0
2020-04-04 00:00:00,MP,610,0
2020-04-05 00:00:00,MP,610,0
2020-04-06 00:00:00,MP,610,0
2020-04-07 00:00:00,MP,610,0
2020-04-08 00:00:00,MP,610,0
2020-04-09 00:00:00,MP,610,0
2020-04-10 00:00:00,MP,610,0
2020-04-11 00:00:00,MP,610,0
2020-04-12 00:00:00,MP,610,0
2020-04-13 00:00:00,MP,610,0
2020-04-14 00:00:00,MP,610,0
2020-04-15 00:00:00,MP,610,0
2020-04-16 00:00:00,MP,610,0
2020-04-17 00:00:00,MP,610,0
2020-04-18 00:00:00,MP,610,0
2020-04-19 00:00:00,MP,610,0
2020-04-20 00:00:00,MP,610,0
2020-04-21 00:00:00,MP,610,0
2020-04-22 00:00:00,MP,610,0
2020-04-23 00:00:00,MP,610,0
2020-04-24 00:00:00,MP,610,0
2020-04-25 00:00:00,MP,610,0
2020-04-26 00:00:00,MP,610,0
2020-04-27 00:00:00,MP,610,0
2020-04-28 00:00:00,MP,610,2
2020-04-29 00:00:00,MP,610,0
2020-04-30 00:00:00,MP,610,1
2020-05-01 00:00:00,MP,610,0
2020-05-02 00:00:00,MP,610,0
2020-05-03 00:00:00,MP,610,0
2020-05-04 00:00:00,MP,610,0
2020-05-05 00:00:00,MP,610,0
2020-05-06 00:00:00,MP,610,0
2020-05-07 00:00:00,MP,610,0
2020-05-08 00:00:00,MP,610,0
2020-05-09 00:00:00,MP,610,0
2020-05-10 00:00:00,MP,610,0
2020-05-11 00:00:00,MP,610,0
2020-05-12 00:00:00,MP,610,0
2020-05-13 00:00:00,MP,610,0
2020-05-14 00:00:00,MP,610,0
2020-05-15 00:00:00,MP,610,0
2020-05-16 00:00:00,MP,610,0
2020-05-17 00:00:00,MP,610,0
2020-05-18 00:00:00,MP,610,0
2020-05-19 00:00:00,MP,610,0
2020-05-20 00:00:00,MP,610,0
2020-05-21 00:00:00,MP,610,1
2020-05-22 00:00:00,MP,610,0
2020-05-23 00:00:00,MP,610,0
2020-05-24 00:00:00,MP,610,1
2020-05-25 00:00:00,MP,610,2
2020-05-26 00:00:00,MP,610,0
2020-05-27 00:00:00,MP,610,0
2020-05-28 00:00:00,MP,610,0
2020-05-29 00:00:00,MP,610,0
2020-05-30 00:00:00,MP,610,3
2020-05-31 00:00:00,MP,610,0
2020-06-01 00:00:00,MP,610,1
2020-06-02 00:00:00,MP,610,1
2020-06-03 00:00:00,MP,610,0
2020-06-04 00:00:00,MP,610,0
2020-06-05 00:00:00,MP,610,0
2020-06-06 00:00:00,MP,610,1
2020-06-07 00:00:00,MP,610,0
2020-06-08 00:00:00,MP,610,0
2020-06-09 00:00:00,MP,610,0
2020-06-10 00:00:00,MP,610,0
2020-06-11 00:00:00,MP,610,0
2020-06-12 00:00:00,MP,610,1
2020-06-13 00:00:00,MP,610,1
2020-06-14 00:00:00,MP,610,0
2020-06-15 00:00:00,MP,610,0
2020-06-16 00:00:00,MP,610,0
2020-06-17 00:00:00,MP,610,0
2020-06-18 00:00:00,MP,610,1
2020-06-19 00:00:00,MP,610,0
2020-06-20 00:00:00,MP,610,0
2020-06-21 00:00:00,MP,610,0
2020-06-22 00:00:00,MP,610,0
2020-06-23 00:00:00,MP,610,1
2020-06-24 00:00:00,MP,610,0
2020-06-25 00:00:00,MP,610,1
2020-06-26 00:00:00,MP,610,3
2020-06-27 00:00:00,MP,610,1
2020-06-28 00:00:00,MP,610,0
2020-06-29 00:00:00,MP,610,0
2020-06-30 00:00:00,MP,610,0
2020-07-01 00:00:00,MP,610,0
2020-07-02 00:00:00,MP,610,0
2020-07-03 00:00:00,MP,610,2
2020-07-04 00:00:00,MP,610,0
2020-07-05 00:00:00,MP,610,0
2020-07-06 00:00:00,MP,610,0
2020-07-07 00:00:00,MP,610,0
2020-07-08 00:00:00,MP,610,0
2020-07-09 00:00:00,MP,610,0
2020-07-10 00:00:00,MP,610,4
2020-07-11 00:00:00,MP,610,0
2020-07-12 00:00:00,MP,610,2
2020-07-13 00:00:00,MP,610,0
2020-07-14 00:00:00,MP,610,5
2020-07-15 00:00:00,MP,610,11
2020-07-16 00:00:00,MP,610,0
2020-07-17 00:00:00,MP,610,0
2020-07-18 00:00:00,MP,610,0
2020-07-19 00:00:00,MP,610,1
2020-07-20 00:00:00,MP,610,1
2020-07-21 00:00:00,MP,610,3
2020-07-22 00:00:00,MP,610,3
2020-07-23 00:00:00,MP,610,0
2020-07-24 00:00:00,MP,610,0
2020-07-25 00:00:00,MP,610,1
2020-07-26 00:00:00,MP,610,10
2020-07-27 00:00:00,MP,610,0
2020-07-28 00:00:00,MP,610,7
2020-07-29 00:00:00,MP,610,3
2020-07-30 00:00:00,MP,610,2
2020-07-31 00:00:00,MP,610,0
2020-08-01 00:00:00,MP,610,0
2020-08-02 00:00:00,MP,610,0
2020-08-03 00:00:00,MP,610,2
2020-08-04 00:00:00,MP,610,8
2020-08-05 00:00:00,MP,610,0
2020-08-06 00:00:00,MP,610,2
2020-08-07 00:00:00,MP,610,6
2020-08-08 00:00:00,MP,610,1
2020-08-09 00:00:00,MP,610,9
2020-08-10 00:00:00,MP,610,16
2020-08-11 00:00:00,MP,610,24
2020-08-12 00:00:00,MP,610,18
2020-08-13 00:00:00,MP,610,17
2020-08-14 00:00:00,MP,610,8
2020-08-15 00:00:00,MP,610,9
2020-08-16 00:00:00,MP,610,12
2020-08-17 00:00:00,MP,610,9
2020-08-18 00:00:00,MP,610,7
2020-08-19 00:00:00,MP,610,20
2020-08-20 00:00:00,MP,610,18
2020-08-21 00:00:00,MP,610,20
2020-08-22 00:00:00,MP,610,25
2020-08-23 00:00:00,MP,610,17
2020-08-24 00:00:00,MP,610,22
2020-08-25 00:00:00,MP,610,33
2020-08-26 00:00:00,MP,610,29
2020-08-27 00:00:00,MP,610,30
2020-08-28 00:00:00,MP,610,29
2020-08-29 00:00:00,MP,610,31
2020-08-30 00:00:00,MP,610,43
2020-08-31 00:00:00,MP,610,23
2020-09-01 00:00:00,MP,610,47
2020-09-02 00:00:00,MP,610,58
2020-09-03 00:00:00,MP,610,41
2020-09-04 00:00:00,MP,610,0
2020-09-05 00:00:00,MP,610,5
2020-03-15 00:00:00,MP,249,0
2020-03-16 00:00:00,MP,249,0
2020-03-17 00:00:00,MP,249,0
2020-03-18 00:00:00,MP,249,0
2020-03-19 00:00:00,MP,249,0
2020-03-20 00:00:00,MP,249,0
2020-03-21 00:00:00,MP,249,0
2020-03-22 00:00:00,MP,249,0
2020-03-23 00:00:00,MP,249,0
2020-03-24 00:00:00,MP,249,0
2020-03-25 00:00:00,MP,249,0
2020-03-26 00:00:00,MP,249,0
2020-03-27 00:00:00,MP,249,0
2020-03-28 00:00:00,MP,249,0
2020-03-29 00:00:00,MP,249,0
2020-03-30 00:00:00,MP,249,0
2020-03-31 00:00:00,MP,249,0
2020-04-01 00:00:00,MP,249,0
2020-04-02 00:00:00,MP,249,0
2020-04-03 00:00:00,MP,249,0
2020-04-04 00:00:00,MP,249,0
2020-04-05 00:00:00,MP,249,0
2020-04-06 00:00:00,MP,249,0
2020-04-07 00:00:00,MP,249,0
2020-04-08 00:00:00,MP,249,0
2020-04-09 00:00:00,MP,249,0
2020-04-10 00:00:00,MP,249,0
2020-04-11 00:00:00,MP,249,0
2020-04-12 00:00:00,MP,249,0
2020-04-13 00:00:00,MP,249,0
2020-04-14 00:00:00,MP,249,0
2020-04-15 00:00:00,MP,249,0
2020-04-16 00:00:00,MP,249,0
2020-04-17 00:00:00,MP,249,0
2020-04-18 00:00:00,MP,249,0
2020-04-19 00:00:00,MP,249,0
2020-04-20 00:00:00,MP,249,0
2020-04-21 00:00:00,MP,249,0
2020-04-22 00:00:00,MP,249,0
2020-04-23 00:00:00,MP,249,0
2020-04-24 00:00:00,MP,249,0
2020-04-25 00:00:00,MP,249,0
2020-04-26 00:00:00,MP,249,0
2020-04-27 00:00:00,MP,249,1
2020-04-28 00:00:00,MP,249,-1
2020-04-29 00:00:00,MP,249,1
2020-04-30 00:00:00,MP,249,0
2020-05-01 00:00:00,MP,249,2
2020-05-02 00:00:00,MP,249,0
2020-05-03 00:00:00,MP,249,0
2020-05-04 00:00:00,MP,249,0
2020-05-05 00:00:00,MP,249,0
2020-05-06 00:00:00,MP,249,4
2020-05-07 00:00:00,MP,249,0
2020-05-08 00:00:00,MP,249,2
2020-05-09 00:00:00,MP,249,4
2020-05-10 00:00:00,MP,249,7
2020-05-11 00:00:00,MP,249,5
2020-05-12 00:00:00,MP,249,5
2020-05-13 00:00:00,MP,249,3
2020-05-14 00:00:00,MP,249,2
2020-05-15 00:00:00,MP,249,0
2020-05-16 00:00:00,MP,249,0
2020-05-17 00:00:00,MP,249,4
2020-05-18 00:00:00,MP,249,1
2020-05-19 00:00:00,MP,249,0
2020-05-20 00:00:00,MP,249,3
2020-05-21 00:00:00,MP,249,3
2020-05-22 00:00:00,MP,249,4
2020-05-23 00:00:00,MP,249,7
2020-05-24 00:00:00,MP,249,0
2020-05-25 00:00:00,MP,249,3
2020-05-26 00:00:00,MP,249,0
2020-05-27 00:00:00,MP,249,8
2020-05-28 00:00:00,MP,249,0
2020-05-29 00:00:00,MP,249,1
2020-05-30 00:00:00,MP,249,0
2020-05-31 00:00:00,MP,249,0
2020-06-01 00:00:00,MP,249,3
2020-06-02 00:00:00,MP,249,8
2020-06-03 00:00:00,MP,249,1
2020-06-04 00:00:00,MP,249,6
2020-06-05 00:00:00,MP,249,4
2020-06-06 00:00:00,MP,249,8
2020-06-07 00:00:00,MP,249,7
2020-06-08 00:00:00,MP,249,3
2020-06-09 00:00:00,MP,249,4
2020-06-10 00:00:00,MP,249,9
2020-06-11 00:00:00,MP,249,1
2020-06-12 00:00:00,MP,249,6
2020-06-13 00:00:00,MP,249,6
2020-06-14 00:00:00,MP,249,5
2020-06-15 00:00:00,MP,249,11
2020-06-16 00:00:00,MP,249,5
2020-06-17 00:00:00,MP,249,0
2020-06-18 00:00:00,MP,249,2
2020-06-19 00:00:00,MP,249,3
2020-06-20 00:00:00,MP,249,14
2020-06-21 00:00:00,MP,249,7
2020-06-22 00:00:00,MP,249,0
2020-06-23 00:00:00,MP,249,1
2020-06-24 00:00:00,MP,249,0
2020-06-25 00:00:00,MP,249,2
2020-06-26 00:00:00,MP,249,2
2020-06-27 00:00:00,MP,249,3
2020-06-28 00:00:00,MP,249,1
2020-06-29 00:00:00,MP,249,5
2020-06-30 00:00:00,MP,249,1
2020-07-01 00:00:00,MP,249,0
2020-07-02 00:00:00,MP,249,1
2020-07-03 00:00:00,MP,249,5
2020-07-04 00:00:00,MP,249,11
2020-07-05 00:00:00,MP,249,1
2020-07-06 00:00:00,MP,249,1
2020-07-07 00:00:00,MP,249,2
2020-07-08 00:00:00,MP,249,1
2020-07-09 00:00:00,MP,249,2
2020-07-10 00:00:00,MP,249,2
2020-07-11 00:00:00,MP,249,11
2020-07-12 00:00:00,MP,249,1
2020-07-13 00:00:00,MP,249,7
2020-07-14 00:00:00,MP,249,4
2020-07-15 00:00:00,MP,249,14
2020-07-16 00:00:00,MP,249,17
2020-07-17 00:00:00,MP,249,19
2020-07-18 00:00:00,MP,249,13
2020-07-19 00:00:00,MP,249,18
2020-07-20 00:00:00,MP,249,18
2020-07-21 00:00:00,MP,249,14
2020-07-22 00:00:00,MP,249,14
2020-07-23 00:00:00,MP,249,4
2020-07-24 00:00:00,MP,249,5
2020-07-25 00:00:00,MP,249,4
2020-07-26 00:00:00,MP,249,3
2020-07-27 00:00:00,MP,249,3
2020-07-28 00:00:00,MP,249,3
2020-07-29 00:00:00,MP,249,7
2020-07-30 00:00:00,MP,249,1
2020-07-31 00:00:00,MP,249,6
2020-08-01 00:00:00,MP,249,5
2020-08-02 00:00:00,MP,249,6
2020-08-03 00:00:00,MP,249,5
2020-08-04 00:00:00,MP,249,3
2020-08-05 00:00:00,MP,249,0
2020-08-06 00:00:00,MP,249,2
2020-08-07 00:00:00,MP,249,7
2020-08-08 00:00:00,MP,249,8
2020-08-09 00:00:00,MP,249,8
2020-08-10 00:00:00,MP,249,7
2020-08-11 00:00:00,MP,249,16
2020-08-12 00:00:00,MP,249,4
2020-08-13 00:00:00,MP,249,10
2020-08-14 00:00:00,MP,249,2
2020-08-15 00:00:00,MP,249,9
2020-08-16 00:00:00,MP,249,5
2020-08-17 00:00:00,MP,249,10
2020-08-18 00:00:00,MP,249,10
2020-08-19 00:00:00,MP,249,7
2020-08-20 00:00:00,MP,249,16
2020-08-21 00:00:00,MP,249,8
2020-08-22 00:00:00,MP,249,6
2020-08-23 00:00:00,MP,249,12
2020-08-24 00:00:00,MP,249,11
2020-08-25 00:00:00,MP,249,12
2020-08-26 00:00:00,MP,249,13
2020-08-27 00:00:00,MP,249,11
2020-08-28 00:00:00,MP,249,22
2020-08-29 00:00:00,MP,249,16
2020-08-30 00:00:00,MP,249,20
2020-08-31 00:00:00,MP,249,15
2020-09-01 00:00:00,MP,249,8
2020-09-02 00:00:00,MP,249,18
2020-09-03 00:00:00,MP,249,17
2020-09-04 00:00:00,MP,249,20
2020-09-05 00:00:00,MP,249,14
2020-03-15 00:00:00,MP,186,0
2020-03-16 00:00:00,MP,186,0
2020-03-17 00:00:00,MP,186,0
2020-03-18 00:00:00,MP,186,0
2020-03-19 00:00:00,MP,186,0
2020-03-20 00:00:00,MP,186,0
2020-03-21 00:00:00,MP,186,0
2020-03-22 00:00:00,MP,186,0
2020-03-23 00:00:00,MP,186,0
2020-03-24 00:00:00,MP,186,0
2020-03-25 00:00:00,MP,186,0
2020-03-26 00:00:00,MP,186,0
2020-03-27 00:00:00,MP,186,0
2020-03-28 00:00:00,MP,186,0
2020-03-29 00:00:00,MP,186,0
2020-03-30 00:00:00,MP,186,0
2020-03-31 00:00:00,MP,186,0
2020-04-01 00:00:00,MP,186,0
2020-04-02 00:00:00,MP,186,0
2020-04-03 00:00:00,MP,186,0
2020-04-04 00:00:00,MP,186,0
2020-04-05 00:00:00,MP,186,0
2020-04-06 00:00:00,MP,186,0
2020-04-07 00:00:00,MP,186,0
2020-04-08 00:00:00,MP,186,0
2020-04-09 00:00:00,MP,186,0
2020-04-10 00:00:00,MP,186,0
2020-04-11 00:00:00,MP,186,0
2020-04-12 00:00:00,MP,186,0
2020-04-13 00:00:00,MP,186,0
2020-04-14 00:00:00,MP,186,0
2020-04-15 00:00:00,MP,186,0
2020-04-16 00:00:00,MP,186,0
2020-04-17 00:00:00,MP,186,0
2020-04-18 00:00:00,MP,186,0
2020-04-19 00:00:00,MP,186,0
2020-04-20 00:00:00,MP,186,0
2020-04-21 00:00:00,MP,186,0
2020-04-22 00:00:00,MP,186,0
2020-04-23 00:00:00,MP,186,0
2020-04-24 00:00:00,MP,186,0
2020-04-25 00:00:00,MP,186,0
2020-04-26 00:00:00,MP,186,0
2020-04-27 00:00:00,MP,186,13
2020-04-28 00:00:00,MP,186,30
2020-04-29 00:00:00,MP,186,25
2020-04-30 00:00:00,MP,186,25
2020-05-01 00:00:00,MP,186,18
2020-05-02 00:00:00,MP,186,0
2020-05-03 00:00:00,MP,186,6
2020-05-04 00:00:00,MP,186,31
2020-05-05 00:00:00,MP,186,8
2020-05-06 00:00:00,MP,186,34
2020-05-07 00:00:00,MP,186,47
2020-05-08 00:00:00,MP,186,27
2020-05-09 00:00:00,MP,186,25
2020-05-10 00:00:00,MP,186,39
2020-05-11 00:00:00,MP,186,31
2020-05-12 00:00:00,MP,186,30
2020-05-13 00:00:00,MP,186,54
2020-05-14 00:00:00,MP,186,42
2020-05-15 00:00:00,MP,186,26
2020-05-16 00:00:00,MP,186,28
2020-05-17 00:00:00,MP,186,38
2020-05-18 00:00:00,MP,186,38
2020-05-19 00:00:00,MP,186,16
2020-05-20 00:00:00,MP,186,42
2020-05-21 00:00:00,MP,186,27
2020-05-22 00:00:00,MP,186,38
2020-05-23 00:00:00,MP,186,38
2020-05-24 00:00:00,MP,186,50
2020-05-25 00:00:00,MP,186,30
2020-05-26 00:00:00,MP,186,32
2020-05-27 00:00:00,MP,186,53
2020-05-28 00:00:00,MP,186,17
2020-05-29 00:00:00,MP,186,22
2020-05-30 00:00:00,MP,186,27
2020-05-31 00:00:00,MP,186,45
2020-06-01 00:00:00,MP,186,44
2020-06-02 00:00:00,MP,186,20
2020-06-03 00:00:00,MP,186,41
2020-06-04 00:00:00,MP,186,58
2020-06-05 00:00:00,MP,186,52
2020-06-06 00:00:00,MP,186,51
2020-06-07 00:00:00,MP,186,39
2020-06-08 00:00:00,MP,186,50
2020-06-09 00:00:00,MP,186,58
2020-06-10 00:00:00,MP,186,47
2020-06-11 00:00:00,MP,186,85
2020-06-12 00:00:00,MP,186,70
2020-06-13 00:00:00,MP,186,63
2020-06-14 00:00:00,MP,186,50
2020-06-15 00:00:00,MP,186,40
2020-06-16 00:00:00,MP,186,48
2020-06-17 00:00:00,MP,186,49
2020-06-18 00:00:00,MP,186,50
2020-06-19 00:00:00,MP,186,55
2020-06-20 00:00:00,MP,186,20
2020-06-21 00:00:00,MP,186,47
2020-06-22 00:00:00,MP,186,23
2020-06-23 00:00:00,MP,186,29
2020-06-24 00:00:00,MP,186,45
2020-06-25 00:00:00,MP,186,32
2020-06-26 00:00:00,MP,186,31
2020-06-27 00:00:00,MP,186,41
2020-06-28 00:00:00,MP,186,35
2020-06-29 00:00:00,MP,186,24
2020-06-30 00:00:00,MP,186,25
2020-07-01 00:00:00,MP,186,41
2020-07-02 00:00:00,MP,186,54
2020-07-03 00:00:00,MP,186,49
2020-07-04 00:00:00,MP,186,51
2020-07-05 00:00:00,MP,186,61
2020-07-06 00:00:00,MP,186,65
2020-07-07 00:00:00,MP,186,45
2020-07-08 00:00:00,MP,186,70
2020-07-09 00:00:00,MP,186,53
2020-07-10 00:00:00,MP,186,57
2020-07-11 00:00:00,MP,186,72
2020-07-12 00:00:00,MP,186,95
2020-07-13 00:00:00,MP,186,88
2020-07-14 00:00:00,MP,186,103
2020-07-15 00:00:00,MP,186,89
2020-07-16 00:00:00,MP,186,66
2020-07-17 00:00:00,MP,186,128
2020-07-18 00:00:00,MP,186,109
2020-07-19 00:00:00,MP,186,136
2020-07-20 00:00:00,MP,186,142
2020-07-21 00:00:00,MP,186,149
2020-07-22 00:00:00,MP,186,157
2020-07-23 00:00:00,MP,186,131
2020-07-24 00:00:00,MP,186,177
2020-07-25 00:00:00,MP,186,132
2020-07-26 00:00:00,MP,186,205
2020-07-27 00:00:00,MP,186,189
2020-07-28 00:00:00,MP,186,170
2020-07-29 00:00:00,MP,186,199
2020-07-30 00:00:00,MP,186,233
2020-07-31 00:00:00,MP,186,208
2020-08-01 00:00:00,MP,186,156
2020-08-02 00:00:00,MP,186,158
2020-08-03 00:00:00,MP,186,166
2020-08-04 00:00:00,MP,186,172
2020-08-05 00:00:00,MP,186,150
2020-08-06 00:00:00,MP,186,155
2020-08-07 00:00:00,MP,186,131
2020-08-08 00:00:00,MP,186,138
2020-08-09 00:00:00,MP,186,142
2020-08-10 00:00:00,MP,186,89
2020-08-11 00:00:00,MP,186,100
2020-08-12 00:00:00,MP,186,91
2020-08-13 00:00:00,MP,186,110
2020-08-14 00:00:00,MP,186,68
2020-08-15 00:00:00,MP,186,108
2020-08-16 00:00:00,MP,186,123
2020-08-17 00:00:00,MP,186,92
2020-08-18 00:00:00,MP,186,110
2020-08-19 00:00:00,MP,186,114
2020-08-20 00:00:00,MP,186,162
2020-08-21 00:00:00,MP,186,140
2020-08-22 00:00:00,MP,186,135
2020-08-23 00:00:00,MP,186,161
2020-08-24 00:00:00,MP,186,129
2020-08-25 00:00:00,MP,186,128
2020-08-26 00:00:00,MP,186,129
2020-08-27 00:00:00,MP,186,155
2020-08-28 00:00:00,MP,186,131
2020-08-29 00:00:00,MP,186,175
2020-08-30 00:00:00,MP,186,176
2020-08-31 00:00:00,MP,186,189
2020-09-01 00:00:00,MP,186,199
2020-09-02 00:00:00,MP,186,163
2020-09-03 00:00:00,MP,186,198
2020-09-04 00:00:00,MP,186,209
2020-09-05 00:00:00,MP,186,172
2020-03-15 00:00:00,MP,564,0
2020-03-16 00:00:00,MP,564,0
2020-03-17 00:00:00,MP,564,0
2020-03-18 00:00:00,MP,564,0
2020-03-19 00:00:00,MP,564,0
2020-03-20 00:00:00,MP,564,0
2020-03-21 00:00:00,MP,564,0
2020-03-22 00:00:00,MP,564,0
2020-03-23 00:00:00,MP,564,0
2020-03-24 00:00:00,MP,564,0
2020-03-25 00:00:00,MP,564,0
2020-03-26 00:00:00,MP,564,0
2020-03-27 00:00:00,MP,564,0
2020-03-28 00:00:00,MP,564,0
2020-03-29 00:00:00,MP,564,0
2020-03-30 00:00:00,MP,564,0
2020-03-31 00:00:00,MP,564,0
2020-04-01 00:00:00,MP,564,0
2020-04-02 00:00:00,MP,564,0
2020-04-03 00:00:00,MP,564,0
2020-04-04 00:00:00,MP,564,0
2020-04-05 00:00:00,MP,564,0
2020-04-06 00:00:00,MP,564,0
2020-04-07 00:00:00,MP,564,0
2020-04-08 00:00:00,MP,564,0
2020-04-09 00:00:00,MP,564,0
2020-04-10 00:00:00,MP,564,0
2020-04-11 00:00:00,MP,564,0
2020-04-12 00:00:00,MP,564,0
2020-04-13 00:00:00,MP,564,0
2020-04-14 00:00:00,MP,564,0
2020-04-15 00:00:00,MP,564,0
2020-04-16 00:00:00,MP,564,0
2020-04-17 00:00:00,MP,564,0
2020-04-18 00:00:00,MP,564,0
2020-04-19 00:00:00,MP,564,0
2020-04-20 00:00:00,MP,564,0
2020-04-21 00:00:00,MP,564,0
2020-04-22 00:00:00,MP,564,0
2020-04-23 00:00:00,MP,564,0
2020-04-24 00:00:00,MP,564,0
2020-04-25 00:00:00,MP,564,0
2020-04-26 00:00:00,MP,564,0
2020-04-27 00:00:00,MP,564,0
2020-04-28 00:00:00,MP,564,0
2020-04-29 00:00:00,MP,564,0
2020-04-30 00:00:00,MP,564,0
2020-05-01 00:00:00,MP,564,0
2020-05-02 00:00:00,MP,564,0
2020-05-03 00:00:00,MP,564,0
2020-05-04 00:00:00,MP,564,0
2020-05-05 00:00:00,MP,564,0
2020-05-06 00:00:00,MP,564,0
2020-05-07 00:00:00,MP,564,0
2020-05-08 00:00:00,MP,564,0
2020-05-09 00:00:00,MP,564,0
2020-05-10 00:00:00,MP,564,0
2020-05-11 00:00:00,MP,564,0
2020-05-12 00:00:00,MP,564,0
2020-05-13 00:00:00,MP,564,0
2020-05-14 00:00:00,MP,564,0
2020-05-15 00:00:00,MP,564,0
2020-05-16 00:00:00,MP,564,0
2020-05-17 00:00:00,MP,564,0
2020-05-18 00:00:00,MP,564,0
2020-05-19 00:00:00,MP,564,1
2020-05-20 00:00:00,MP,564,0
2020-05-21 00:00:00,MP,564,1
2020-05-22 00:00:00,MP,564,0
2020-05-23 00:00:00,MP,564,0
2020-05-24 00:00:00,MP,564,0
2020-05-25 00:00:00,MP,564,1
2020-05-26 00:00:00,MP,564,0
2020-05-27 00:00:00,MP,564,4
2020-05-28 00:00:00,MP,564,0
2020-05-29 00:00:00,MP,564,1
2020-05-30 00:00:00,MP,564,0
2020-05-31 00:00:00,MP,564,2
2020-06-01 00:00:00,MP,564,0
2020-06-02 00:00:00,MP,564,3
2020-06-03 00:00:00,MP,564,1
2020-06-04 00:00:00,MP,564,0
2020-06-05 00:00:00,MP,564,0
2020-06-06 00:00:00,MP,564,6
2020-06-07 00:00:00,MP,564,0
2020-06-08 00:00:00,MP,564,8
2020-06-09 00:00:00,MP,564,5
2020-06-10 00:00:00,MP,564,4
2020-06-11 00:00:00,MP,564,2
2020-06-12 00:00:00,MP,564,2
2020-06-13 00:00:00,MP,564,2
2020-06-14 00:00:00,MP,564,2
2020-06-15 00:00:00,MP,564,1
2020-06-16 00:00:00,MP,564,0
2020-06-17 00:00:00,MP,564,3
2020-06-18 00:00:00,MP,564,2
2020-06-19 00:00:00,MP,564,11
2020-06-20 00:00:00,MP,564,0
2020-06-21 00:00:00,MP,564,18
2020-06-22 00:00:00,MP,564,0
2020-06-23 00:00:00,MP,564,1
2020-06-24 00:00:00,MP,564,0
2020-06-25 00:00:00,MP,564,1
2020-06-26 00:00:00,MP,564,1
2020-06-27 00:00:00,MP,564,2
2020-06-28 00:00:00,MP,564,0
2020-06-29 00:00:00,MP,564,1
2020-06-30 00:00:00,MP,564,8
2020-07-01 00:00:00,MP,564,2
2020-07-02 00:00:00,MP,564,0
2020-07-03 00:00:00,MP,564,2
2020-07-04 00:00:00,MP,564,3
2020-07-05 00:00:00,MP,564,3
2020-07-06 00:00:00,MP,564,0
2020-07-07 00:00:00,MP,564,2
2020-07-08 00:00:00,MP,564,0
2020-07-09 00:00:00,MP,564,6
2020-07-10 00:00:00,MP,564,1
2020-07-11 00:00:00,MP,564,1
2020-07-12 00:00:00,MP,564,7
2020-07-13 00:00:00,MP,564,4
2020-07-14 00:00:00,MP,564,23
2020-07-15 00:00:00,MP,564,2
2020-07-16 00:00:00,MP,564,3
2020-07-17 00:00:00,MP,564,8
